"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Contractes","Nombre"
2022,1,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer","401"
2022,1,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer","253"
2022,1,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer","82"
2022,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer","317"
2022,1,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer","284"
2022,1,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer","473"
2022,1,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer","489"
2022,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer","490"
2022,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer","546"
2022,1,2,"Eixample",10,"Sant Antoni","Contractes de lloguer","355"
2022,1,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer","322"
2022,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer","1"
2022,1,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer","117"
2022,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer","66"
2022,1,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer","104"
2022,1,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer","112"
2022,1,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer","182"
2022,1,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer","377"
2022,1,4,"Les Corts",19,"les Corts","Contractes de lloguer","312"
2022,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer","165"
2022,1,4,"Les Corts",21,"Pedralbes","Contractes de lloguer","66"
2022,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer","17"
2022,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer","151"
2022,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer","90"
2022,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer","241"
2022,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer","514"
2022,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer","321"
2022,1,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer","121"
2022,1,6,"Gràcia",29,"el Coll","Contractes de lloguer","40"
2022,1,6,"Gràcia",30,"la Salut","Contractes de lloguer","96"
2022,1,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer","677"
2022,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer","289"
2022,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer","165"
2022,1,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer","66"
2022,1,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer","256"
2022,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer","30"
2022,1,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer","158"
2022,1,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer","65"
2022,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer","51"
2022,1,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer","45"
2022,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer","19"
2022,1,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer","2"
2022,1,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer","155"
2022,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer","127"
2022,1,8,"Nou Barris",45,"Porta","Contractes de lloguer","119"
2022,1,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer","97"
2022,1,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer","2"
2022,1,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer","66"
2022,1,8,"Nou Barris",49,"Canyelles","Contractes de lloguer","10"
2022,1,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer","62"
2022,1,8,"Nou Barris",51,"Verdun","Contractes de lloguer","70"
2022,1,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer","115"
2022,1,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer","24"
2022,1,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer","3"
2022,1,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer","24"
2022,1,8,"Nou Barris",56,"Vallbona","Contractes de lloguer","4"
2022,1,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer","39"
2022,1,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer","2"
2022,1,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer","41"
2022,1,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer","284"
2022,1,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer","208"
2022,1,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer","74"
2022,1,9,"Sant Andreu",63,"Navas","Contractes de lloguer","114"
2022,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer","298"
2022,1,10,"Sant Martí",65,"el Clot","Contractes de lloguer","143"
2022,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer","107"
2022,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer","62"
2022,1,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer","234"
2022,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer","86"
2022,1,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer","90"
2022,1,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer","107"
2022,1,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer","105"
2022,1,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer","103"
2022,1,99,"No consta",99,"No consta","Contractes de lloguer","324"
2022,2,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer","395"
2022,2,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer","214"
2022,2,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer","84"
2022,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer","260"
2022,2,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer","271"
2022,2,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer","410"
2022,2,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer","432"
2022,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer","429"
2022,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer","505"
2022,2,2,"Eixample",10,"Sant Antoni","Contractes de lloguer","350"
2022,2,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer","268"
2022,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer","32"
2022,2,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer","108"
2022,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer","53"
2022,2,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer","112"
2022,2,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer","143"
2022,2,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer","146"
2022,2,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer","298"
2022,2,4,"Les Corts",19,"les Corts","Contractes de lloguer","286"
2022,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer","131"
2022,2,4,"Les Corts",21,"Pedralbes","Contractes de lloguer","46"
2022,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer","29"
2022,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer","163"
2022,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer","100"
2022,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer","206"
2022,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer","432"
2022,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer","311"
2022,2,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer","130"
2022,2,6,"Gràcia",29,"el Coll","Contractes de lloguer","46"
2022,2,6,"Gràcia",30,"la Salut","Contractes de lloguer","94"
2022,2,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer","585"
2022,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer","285"
2022,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer","177"
2022,2,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer","47"
2022,2,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer","259"
2022,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer","35"
2022,2,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer","158"
2022,2,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer","65"
2022,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer","38"
2022,2,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer","36"
2022,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer","9"
2022,2,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer","2"
2022,2,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer","160"
2022,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer","142"
2022,2,8,"Nou Barris",45,"Porta","Contractes de lloguer","132"
2022,2,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer","88"
2022,2,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer","1"
2022,2,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer","67"
2022,2,8,"Nou Barris",49,"Canyelles","Contractes de lloguer","14"
2022,2,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer","69"
2022,2,8,"Nou Barris",51,"Verdun","Contractes de lloguer","88"
2022,2,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer","117"
2022,2,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer","32"
2022,2,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer","1"
2022,2,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer","25"
2022,2,8,"Nou Barris",56,"Vallbona","Contractes de lloguer","3"
2022,2,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer","35"
2022,2,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer","1"
2022,2,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer","36"
2022,2,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer","269"
2022,2,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer","159"
2022,2,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer","83"
2022,2,9,"Sant Andreu",63,"Navas","Contractes de lloguer","119"
2022,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer","306"
2022,2,10,"Sant Martí",65,"el Clot","Contractes de lloguer","151"
2022,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer","127"
2022,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer","40"
2022,2,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer","229"
2022,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer","65"
2022,2,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer","100"
2022,2,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer","98"
2022,2,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer","117"
2022,2,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer","101"
2022,2,99,"No consta",99,"No consta","Contractes de lloguer","288"
2022,3,1,"Ciutat Vella",1,"el Raval","Contractes de lloguer","379"
2022,3,1,"Ciutat Vella",2,"el Barri Gòtic","Contractes de lloguer","182"
2022,3,1,"Ciutat Vella",3,"la Barceloneta","Contractes de lloguer","88"
2022,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Contractes de lloguer","262"
2022,3,2,"Eixample",5,"el Fort Pienc","Contractes de lloguer","237"
2022,3,2,"Eixample",6,"la Sagrada Família","Contractes de lloguer","449"
2022,3,2,"Eixample",7,"la Dreta de l'Eixample","Contractes de lloguer","437"
2022,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Contractes de lloguer","526"
2022,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Contractes de lloguer","517"
2022,3,2,"Eixample",10,"Sant Antoni","Contractes de lloguer","318"
2022,3,3,"Sants-Montjuïc",11,"el Poble Sec","Contractes de lloguer","299"
2022,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Contractes de lloguer","7"
2022,3,3,"Sants-Montjuïc",13,"la Marina de Port","Contractes de lloguer","117"
2022,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Contractes de lloguer","92"
2022,3,3,"Sants-Montjuïc",15,"Hostafrancs","Contractes de lloguer","124"
2022,3,3,"Sants-Montjuïc",16,"la Bordeta","Contractes de lloguer","198"
2022,3,3,"Sants-Montjuïc",17,"Sants - Badal","Contractes de lloguer","171"
2022,3,3,"Sants-Montjuïc",18,"Sants","Contractes de lloguer","363"
2022,3,4,"Les Corts",19,"les Corts","Contractes de lloguer","375"
2022,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Contractes de lloguer","176"
2022,3,4,"Les Corts",21,"Pedralbes","Contractes de lloguer","66"
2022,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Contractes de lloguer","22"
2022,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Contractes de lloguer","200"
2022,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Contractes de lloguer","100"
2022,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Contractes de lloguer","220"
2022,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Contractes de lloguer","449"
2022,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Contractes de lloguer","324"
2022,3,6,"Gràcia",28,"Vallcarca i els Penitents","Contractes de lloguer","143"
2022,3,6,"Gràcia",29,"el Coll","Contractes de lloguer","53"
2022,3,6,"Gràcia",30,"la Salut","Contractes de lloguer","103"
2022,3,6,"Gràcia",31,"la Vila de Gràcia","Contractes de lloguer","602"
2022,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Contractes de lloguer","287"
2022,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Contractes de lloguer","167"
2022,3,7,"Horta-Guinardó",34,"Can Baró","Contractes de lloguer","59"
2022,3,7,"Horta-Guinardó",35,"el Guinardó","Contractes de lloguer","249"
2022,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Contractes de lloguer","27"
2022,3,7,"Horta-Guinardó",37,"el Carmel","Contractes de lloguer","166"
2022,3,7,"Horta-Guinardó",38,"la Teixonera","Contractes de lloguer","81"
2022,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Contractes de lloguer","52"
2022,3,7,"Horta-Guinardó",40,"Montbau","Contractes de lloguer","34"
2022,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Contractes de lloguer","26"
2022,3,7,"Horta-Guinardó",42,"la Clota","Contractes de lloguer","0"
2022,3,7,"Horta-Guinardó",43,"Horta","Contractes de lloguer","125"
2022,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Contractes de lloguer","130"
2022,3,8,"Nou Barris",45,"Porta","Contractes de lloguer","123"
2022,3,8,"Nou Barris",46,"el Turó de la Peira","Contractes de lloguer","75"
2022,3,8,"Nou Barris",47,"Can Peguera","Contractes de lloguer","2"
2022,3,8,"Nou Barris",48,"la Guineueta","Contractes de lloguer","79"
2022,3,8,"Nou Barris",49,"Canyelles","Contractes de lloguer","5"
2022,3,8,"Nou Barris",50,"les Roquetes","Contractes de lloguer","70"
2022,3,8,"Nou Barris",51,"Verdun","Contractes de lloguer","52"
2022,3,8,"Nou Barris",52,"la Prosperitat","Contractes de lloguer","111"
2022,3,8,"Nou Barris",53,"la Trinitat Nova","Contractes de lloguer","33"
2022,3,8,"Nou Barris",54,"Torre Baró","Contractes de lloguer","6"
2022,3,8,"Nou Barris",55,"Ciutat Meridiana","Contractes de lloguer","25"
2022,3,8,"Nou Barris",56,"Vallbona","Contractes de lloguer","1"
2022,3,9,"Sant Andreu",57,"la Trinitat Vella","Contractes de lloguer","33"
2022,3,9,"Sant Andreu",58,"Baró de Viver","Contractes de lloguer","3"
2022,3,9,"Sant Andreu",59,"el Bon Pastor","Contractes de lloguer","43"
2022,3,9,"Sant Andreu",60,"Sant Andreu","Contractes de lloguer","264"
2022,3,9,"Sant Andreu",61,"la Sagrera","Contractes de lloguer","128"
2022,3,9,"Sant Andreu",62,"el Congrés i els Indians","Contractes de lloguer","76"
2022,3,9,"Sant Andreu",63,"Navas","Contractes de lloguer","113"
2022,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Contractes de lloguer","280"
2022,3,10,"Sant Martí",65,"el Clot","Contractes de lloguer","126"
2022,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Contractes de lloguer","104"
2022,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Contractes de lloguer","47"
2022,3,10,"Sant Martí",68,"el Poblenou","Contractes de lloguer","255"
2022,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Contractes de lloguer","59"
2022,3,10,"Sant Martí",70,"el Besòs i el Maresme","Contractes de lloguer","107"
2022,3,10,"Sant Martí",71,"Provençals del Poblenou","Contractes de lloguer","103"
2022,3,10,"Sant Martí",72,"Sant Martí de Provençals","Contractes de lloguer","208"
2022,3,10,"Sant Martí",73,"la Verneda i la Pau","Contractes de lloguer","87"
2022,3,99,"No consta",99,"No consta","Contractes de lloguer","347"
